2025-02-28 19:00:28 | CARD_CREATION | Card: ADM-ADM-001-20250228-Jf+K1hKvGFac | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 22:35:22 | CARD_CREATION | Card: MAN-MGR-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:35:22 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:35:22 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:35:22 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:35:22 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: TEST-DEC-1740757006747 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-03-01 06:36:46 | CARD_REVOCATION | Card: TEST-DEC-1740757006747 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_MODIFICATION | Card: TEST-DEC-1740757006784 | User: TEST-ADMIN | Outcome: SUCCESS | modification: Added access to room 301
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: TEST-DEC-1740757006791 | Location: TEST-ROOM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification: Added HIGH floor access
2025-02-28 22:46:46 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 22:36:46 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 22:36:46 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:08:03 | CARD_CREATION | Card: TEST-DEC-1740758883950 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-03-01 07:08:03 | CARD_REVOCATION | Card: TEST-DEC-1740758883950 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-02-28 23:08:03 | CARD_MODIFICATION | Card: TEST-DEC-1740758883987 | User: TEST-ADMIN | Outcome: SUCCESS | modification: Added access to room 301
2025-02-28 23:08:03 | ACCESS_ATTEMPT | Card: TEST-DEC-1740758883995 | Location: TEST-ROOM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification: Added HIGH floor access
2025-02-28 23:18:04 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 23:08:04 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:08:04 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: TEST-DEC-1740760531818 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-03-01 07:35:31 | CARD_REVOCATION | Card: TEST-DEC-1740760531818 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_MODIFICATION | Card: TEST-DEC-1740760531855 | User: TEST-ADMIN | Outcome: SUCCESS | modification: Added access to room 301
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: TEST-DEC-1740760531860 | Location: TEST-ROOM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification: Added HIGH floor access
2025-02-28 23:45:31 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 23:35:31 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:35:31 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: TEST-DEC-1740760721193 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-03-01 07:38:41 | CARD_REVOCATION | Card: TEST-DEC-1740760721193 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_MODIFICATION | Card: TEST-DEC-1740760721244 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: TEST-DEC-1740760721257 | Location: TEST-ROOM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-02-28 23:48:41 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 23:38:41 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:38:41 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: TEST-DEC-1740760891013 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-03-01 07:41:31 | CARD_REVOCATION | Card: TEST-DEC-1740760891013 | User: TEST-SUPERADMIN | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_MODIFICATION | Card: TEST-DEC-1740760891049 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: TEST-DEC-1740760891057 | Location: TEST-ROOM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-02-28 23:51:31 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 23:41:31 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:41:31 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: TEST-DEC-1740760951863 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-02-28T23:42:31.8747681 | thread_name: Test worker | memory_usage_mb: 16 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 07:42:31 | CARD_REVOCATION | Card: TEST-DEC-1740760951863 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T07:42:31.8747681 | thread_name: Test worker | memory_usage_mb: 16 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
